Date/Time,Year,Month,Day,Time,Temp (°„C),Temp Flag,Dew Point Temp (°„C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2017-08-02 1:00,2017,8,2,1:00,21.5,,19.9,,91,,,,0,,16.1,,100.7,,29,,,,NA
2017-08-02 2:00,2017,8,2,2:00,21,,19.7,,92,,28,,4,,16.1,,100.65,,28,,,,NA
2017-08-02 3:00,2017,8,2,3:00,20.3,,19.4,,95,,21,,4,,12.9,,100.66,,27,,,,NA
2017-08-02 4:00,2017,8,2,4:00,20.2,,19.2,,94,,,,0,,16.1,,100.69,,27,,,,NA
2017-08-02 5:00,2017,8,2,5:00,20,,18.7,,92,,21,,4,,16.1,,100.73,,27,,,,NA
2017-08-02 6:00,2017,8,2,6:00,21.4,,19.5,,89,,21,,9,,16.1,,100.75,,29,,,,NA
2017-08-02 7:00,2017,8,2,7:00,22.1,,19.5,,85,,22,,13,,16.1,,100.78,,29,,,,NA
2017-08-02 8:00,2017,8,2,8:00,22.8,,20.2,,85,,23,,15,,16.1,,100.78,,31,,,,NA
2017-08-02 9:00,2017,8,2,9:00,23.2,,20.2,,83,,21,,17,,16.1,,100.75,,31,,,,NA
2017-08-02 10:00,2017,8,2,10:00,24,,20.4,,80,,22,,13,,16.1,,100.76,,32,,,,NA
2017-08-02 11:00,2017,8,2,11:00,25.5,,21.2,,77,,19,,13,,16.1,,100.73,,34,,,,NA
2017-08-02 12:00,2017,8,2,12:00,26.5,,21.4,,73,,18,,17,,16.1,,100.7,,35,,,,NA
2017-08-02 13:00,2017,8,2,13:00,26.5,,21.2,,72,,18,,15,,16.1,,100.64,,35,,,,NA
2017-08-02 14:00,2017,8,2,14:00,26.9,,20.9,,69,,17,,18,,16.1,,100.55,,35,,,,NA
2017-08-02 15:00,2017,8,2,15:00,25.6,,19.8,,70,,21,,18,,16.1,,100.5,,33,,,,NA
2017-08-02 16:00,2017,8,2,16:00,25.4,,19.2,,68,,20,,32,,16.1,,100.51,,32,,,,NA
2017-08-02 17:00,2017,8,2,17:00,24.7,,16.8,,61,,35,,15,,16.1,,100.65,,30,,,,Thunderstorms
2017-08-02 18:00,2017,8,2,18:00,25,,17.5,,63,,10,,5,,16.1,,100.63,,31,,,,NA
2017-08-02 19:00,2017,8,2,19:00,23.3,,18.4,,74,,12,,5,,16.1,,100.65,,30,,,,NA
2017-08-02 20:00,2017,8,2,20:00,22.4,,19,,81,,15,,8,,6.4,,100.7,,29,,,,Moderate Rain
2017-08-02 21:00,2017,8,2,21:00,22.4,,19.6,,84,,11,,5,,16.1,,100.67,,30,,,,NA
2017-08-02 22:00,2017,8,2,22:00,22.4,,19.1,,81,,10,,5,,16.1,,100.71,,29,,,,NA
2017-08-02 23:00,2017,8,2,23:00,22.4,,18.9,,81,,,M,4,,14.5,,100.73,,29,,,,NA
2017-08-03 0:00,2017,8,3,0:00,21.9,,19.5,,86,,,,0,,16.1,,100.77,,29,,,,NA
2017-08-03 1:00,2017,8,3,1:00,21.8,,19.9,,89,,22,,8,,16.1,,100.76,,29,,,,NA
2017-08-03 2:00,2017,8,3,2:00,21.1,,18.3,,84,,26,,11,,16.1,,100.75,,27,,,,NA
2017-08-03 3:00,2017,8,3,3:00,21,,17.3,,79,,27,,9,,16.1,,100.72,,26,,,,NA
2017-08-03 4:00,2017,8,3,4:00,21.1,,18.3,,84,,25,,5,,16.1,,100.72,,27,,,,NA
2017-08-03 5:00,2017,8,3,5:00,20,,18.2,,89,,25,,9,,16.1,,100.8,,26,,,,NA
2017-08-03 6:00,2017,8,3,6:00,20.5,,18.5,,88,,32,,5,,12.9,,100.84,,27,,,,NA
2017-08-03 7:00,2017,8,3,7:00,22,,19.2,,84,,8,,5,,9.7,,100.86,,29,,,,Haze
2017-08-03 8:00,2017,8,3,8:00,22.6,,19.6,,83,,24,,9,,11.3,,100.9,,30,,,,NA
2017-08-03 9:00,2017,8,3,9:00,23.4,,19.8,,80,,19,,11,,12.9,,100.9,,31,,,,NA
2017-08-03 10:00,2017,8,3,10:00,23.3,,19.4,,79,,18,,9,,8.1,,100.9,,30,,,,Haze
2017-08-03 11:00,2017,8,3,11:00,24.1,,19.1,,73,,18,,11,,11.3,,100.88,,31,,,,NA
2017-08-03 12:00,2017,8,3,12:00,25.4,,20.3,,73,,19,,9,,12.9,,100.83,,33,,,,NA
2017-08-03 13:00,2017,8,3,13:00,26,,20,,69,,14,,11,,14.5,,100.74,,34,,,,NA
2017-08-03 14:00,2017,8,3,14:00,25.3,,19.9,,72,,12,,8,,16.1,,100.69,,33,,,,NA
2017-08-03 15:00,2017,8,3,15:00,25.2,,20.6,,75,,11,,8,,16.1,,100.63,,33,,,,NA
2017-08-03 16:00,2017,8,3,16:00,25,,21.1,,78,,8,,17,,16.1,,100.58,,34,,,,NA
2017-08-03 17:00,2017,8,3,17:00,24.5,,21.2,,82,,8,,17,,16.1,,100.6,,33,,,,NA
2017-08-03 18:00,2017,8,3,18:00,24.3,,21.3,,83,,8,,17,,16.1,,100.59,,33,,,,NA
2017-08-03 19:00,2017,8,3,19:00,23.8,,21.2,,85,,7,,21,,16.1,,100.59,,32,,,,NA
2017-08-03 20:00,2017,8,3,20:00,23.3,,19.7,,80,,12,,11,,12.9,,100.55,,31,,,,NA
2017-08-03 21:00,2017,8,3,21:00,22.3,,18.9,,81,,9,,13,,16.1,,100.57,,29,,,,NA
2017-08-03 22:00,2017,8,3,22:00,21.8,,19.4,,86,,13,,8,,16.1,,100.48,,29,,,,NA
2017-08-03 23:00,2017,8,3,23:00,21.6,,18.5,,82,,16,,8,,16.1,,100.4,,28,,,,NA
2017-08-04 0:00,2017,8,4,0:00,21.6,,18.8,,84,,19,,8,,16.1,,100.39,,28,,,,NA
2017-08-04 1:00,2017,8,4,1:00,22.1,,19.3,,84,,20,,17,,16.1,,100.37,,29,,,,NA
2017-08-04 2:00,2017,8,4,2:00,21.3,,19.4,,89,,18,,15,,16.1,,100.33,,28,,,,Rain
2017-08-04 3:00,2017,8,4,3:00,21.3,,19.4,,89,,19,,17,,16.1,,100.29,,28,,,,NA
2017-08-04 4:00,2017,8,4,4:00,21.8,,19.6,,87,,20,,13,,16.1,,100.26,,29,,,,NA
2017-08-04 5:00,2017,8,4,5:00,21.4,,19.4,,88,,18,,15,,16.1,,100.22,,28,,,,NA
2017-08-04 6:00,2017,8,4,6:00,21.6,,19.7,,89,,19,,13,,16.1,,100.2,,29,,,,NA
2017-08-04 7:00,2017,8,4,7:00,21.5,,19.8,,90,,17,,11,,16.1,,100.16,,29,,,,Rain
2017-08-04 8:00,2017,8,4,8:00,22.3,,20.4,,89,,17,,8,,16.1,,100.15,,30,,,,NA
2017-08-04 9:00,2017,8,4,9:00,24,,21.2,,84,,16,,18,,16.1,,100.13,,33,,,,NA
2017-08-04 10:00,2017,8,4,10:00,24.2,,21.5,,85,,14,,11,,16.1,,100.08,,33,,,,NA
2017-08-04 11:00,2017,8,4,11:00,24.6,,21.6,,83,,18,,17,,16.1,,100,,34,,,,NA
2017-08-04 12:00,2017,8,4,12:00,24.8,,20.1,,75,,19,,26,,16.1,,99.93,,32,,,,NA
2017-08-04 13:00,2017,8,4,13:00,24.5,,19,,71,,19,,26,,16.1,,99.88,,31,,,,NA
2017-08-04 14:00,2017,8,4,14:00,24.3,,19.7,,75,,19,,28,,16.1,,99.82,,32,,,,NA
2017-08-04 15:00,2017,8,4,15:00,22.9,,19.9,,83,,17,,24,,16.1,,99.76,,30,,,,NA
2017-08-04 16:00,2017,8,4,16:00,21.2,,19,,87,,24,,22,,16.1,,99.89,,28,,,,"Thunderstorms,Moderate Rain"
2017-08-04 17:00,2017,8,4,17:00,20.4,,18.9,,91,,19,,17,,16.1,,99.87,,27,,,,Moderate Rain
2017-08-04 18:00,2017,8,4,18:00,20.3,,19,,92,,17,,22,,16.1,,99.76,,27,,,,Rain
2017-08-04 19:00,2017,8,4,19:00,21.4,,19,,86,,19,,30,,16.1,,99.72,,28,,,,NA
2017-08-04 20:00,2017,8,4,20:00,21.5,,17.4,,77,,20,,35,,16.1,,99.7,,27,,,,NA
2017-08-04 21:00,2017,8,4,21:00,21.3,,15.6,,69,,23,,39,,16.1,,99.76,,26,,,,NA
2017-08-04 22:00,2017,8,4,22:00,19.6,,13.1,,66,,24,,37,,16.1,,99.83,,,,,,NA
2017-08-04 23:00,2017,8,4,23:00,18.8,,13.2,,69,,24,,41,,16.1,,99.84,,,,,,NA
2017-08-05 0:00,2017,8,5,0:00,18,,13.1,,73,,23,,37,,16.1,,99.86,,,,,,NA
2017-08-05 1:00,2017,8,5,1:00,18,,13.6,,75,,23,,37,,16.1,,99.83,,,,,,NA
2017-08-05 2:00,2017,8,5,2:00,17.5,,13.6,,78,,24,,30,,16.1,,99.82,,,,,,NA
2017-08-05 3:00,2017,8,5,3:00,17.5,,14.1,,80,,24,,32,,16.1,,99.8,,,,,,NA
2017-08-05 4:00,2017,8,5,4:00,17.6,,13.8,,78,,25,,28,,16.1,,99.83,,,,,,NA
2017-08-05 5:00,2017,8,5,5:00,17,,13.6,,80,,24,,28,,16.1,,99.85,,,,,,NA
2017-08-05 6:00,2017,8,5,6:00,17.1,,13.6,,80,,23,,35,,16.1,,99.92,,,,,,NA
2017-08-05 7:00,2017,8,5,7:00,17,,13.8,,81,,23,,34,,16.1,,99.99,,,,,,NA
2017-08-05 8:00,2017,8,5,8:00,17.1,,13.9,,81,,23,,35,,16.1,,100.05,,,,,,NA
2017-08-05 9:00,2017,8,5,9:00,17.8,,14.2,,79,,23,,26,,16.1,,100.09,,,,,,NA
2017-08-05 10:00,2017,8,5,10:00,18,,14.5,,80,,25,,28,,16.1,,100.13,,,,,,Rain
2017-08-05 11:00,2017,8,5,11:00,17.3,,15.1,,87,,27,,18,,14.5,,100.19,,,,,,Rain
2017-08-05 12:00,2017,8,5,12:00,19.8,,12.7,,63,,28,,30,,16.1,,100.19,,,,,,NA
2017-08-05 13:00,2017,8,5,13:00,20.3,,12.2,,59,,28,,35,,16.1,,100.21,,,,,,NA
2017-08-05 14:00,2017,8,5,14:00,21.9,,11.6,,51,,26,,37,,16.1,,100.25,,,,,,NA
2017-08-05 15:00,2017,8,5,15:00,21,,9.4,,47,,28,,39,,16.1,,100.34,,,,,,NA
2017-08-05 16:00,2017,8,5,16:00,21.3,,9.8,,48,,27,,39,,16.1,,100.42,,,,,,NA
2017-08-05 17:00,2017,8,5,17:00,21,,9.4,,47,,28,,35,,16.1,,100.49,,,,,,NA
2017-08-05 18:00,2017,8,5,18:00,20.9,,9.1,,46,,28,,32,,16.1,,100.53,,,,,,NA
2017-08-05 19:00,2017,8,5,19:00,20,,9,,49,,28,,24,,16.1,,100.62,,,,,,NA
2017-08-05 20:00,2017,8,5,20:00,18.5,,9.5,,55,,28,,17,,16.1,,100.66,,,,,,NA
2017-08-05 21:00,2017,8,5,21:00,18.1,,9.8,,58,,28,,15,,16.1,,100.69,,,,,,NA
2017-08-05 22:00,2017,8,5,22:00,17.2,,10.2,,63,,26,,11,,16.1,,100.7,,,,,,NA
2017-08-05 23:00,2017,8,5,23:00,13.1,,10.3,,83,,23,,11,,16.1,,100.74,,,,,,NA
2017-08-06 0:00,2017,8,6,0:00,12.5,,10.3,,86,,24,,9,,16.1,,100.76,,,,,,NA
2017-08-06 1:00,2017,8,6,1:00,15.8,,10.6,,71,,29,,8,,16.1,,100.74,,,,,,NA
2017-08-06 2:00,2017,8,6,2:00,12.5,,10.8,,89,,24,,8,,16.1,,100.73,,,,,,NA
2017-08-06 3:00,2017,8,6,3:00,13.1,,10.8,,86,,27,,8,,16.1,,100.71,,,,,,NA
2017-08-06 4:00,2017,8,6,4:00,13.2,,11.4,,89,,26,,8,,16.1,,100.74,,,,,,NA
2017-08-06 5:00,2017,8,6,5:00,13.3,,11.2,,87,,25,,5,,16.1,,100.8,,,,,,NA
2017-08-06 6:00,2017,8,6,6:00,15.4,,11.1,,75,,29,,9,,16.1,,100.8,,,,,,NA
2017-08-06 7:00,2017,8,6,7:00,16.9,,11.4,,70,,29,,9,,16.1,,100.82,,,,,,NA
2017-08-06 8:00,2017,8,6,8:00,15.9,,11.5,,75,,23,,8,,16.1,,100.86,,,,,,NA
2017-08-06 9:00,2017,8,6,9:00,17.2,,12.8,,75,,25,,8,,16.1,,100.85,,,,,,NA
2017-08-06 10:00,2017,8,6,10:00,18.5,,13.9,,74,,19,,13,,16.1,,100.84,,,,,,NA
2017-08-06 11:00,2017,8,6,11:00,20.7,,15.4,,71,,19,,18,,16.1,,100.83,,25,,,,NA
2017-08-06 12:00,2017,8,6,12:00,21,,15.8,,72,,18,,15,,16.1,,100.81,,25,,,,NA
2017-08-06 13:00,2017,8,6,13:00,20.8,,14.2,,65,,17,,17,,16.1,,100.75,,,,,,NA
2017-08-06 14:00,2017,8,6,14:00,21.3,,15.7,,70,,17,,18,,16.1,,100.72,,26,,,,NA
2017-08-06 15:00,2017,8,6,15:00,22.4,,16.7,,70,,17,,21,,16.1,,100.68,,27,,,,NA
2017-08-06 16:00,2017,8,6,16:00,19.8,,15.4,,76,,18,,21,,16.1,,100.65,,,,,,NA
2017-08-06 17:00,2017,8,6,17:00,19,,14.5,,75,,19,,17,,16.1,,100.65,,,,,,NA
2017-08-06 18:00,2017,8,6,18:00,19.5,,16.1,,80,,19,,21,,16.1,,100.66,,,,,,NA
2017-08-06 19:00,2017,8,6,19:00,18.1,,13,,72,,24,,13,,16.1,,100.68,,,,,,NA
2017-08-06 20:00,2017,8,6,20:00,18.5,,14.3,,76,,,M,5,,2.8,,100.7,,,,,,Haze
2017-08-06 21:00,2017,8,6,21:00,18.9,,14.4,,75,,,M,4,,16.1,,100.75,,,,,,NA
2017-08-06 22:00,2017,8,6,22:00,19,,14.8,,77,,4,,5,,14.5,,100.76,,,,,,NA
2017-08-06 23:00,2017,8,6,23:00,16.9,,14.5,,85,,19,,5,,16.1,,100.77,,,,,,NA
2017-08-07 0:00,2017,8,7,0:00,17.1,,12.9,,76,,27,,4,,16.1,,100.76,,,,,,NA
2017-08-07 1:00,2017,8,7,1:00,16.3,,12.5,,78,,,,0,,16.1,,100.75,,,,,,NA
2017-08-07 2:00,2017,8,7,2:00,16.5,,13,,79,,29,,4,,16.1,,100.72,,,,,,NA
2017-08-07 3:00,2017,8,7,3:00,16.1,,12.9,,81,,,,0,,16.1,,100.69,,,,,,NA
2017-08-07 4:00,2017,8,7,4:00,14.7,,13.1,,90,,,,0,,16.1,,100.67,,,,,,NA
2017-08-07 5:00,2017,8,7,5:00,15.8,,12.8,,82,,,,0,,12.9,,100.65,,,,,,NA
2017-08-07 6:00,2017,8,7,6:00,16.6,,15.5,,93,,27,,5,,16.1,,100.7,,,,,,NA
2017-08-07 7:00,2017,8,7,7:00,18.6,,15.2,,80,,14,,8,,16.1,,100.69,,,,,,NA
2017-08-07 8:00,2017,8,7,8:00,18.5,,14.7,,78,,11,,8,,12.9,,100.69,,,,,,NA
2017-08-07 9:00,2017,8,7,9:00,17.5,,14.4,,82,,8,,8,,16.1,,100.7,,,,,,NA
2017-08-07 10:00,2017,8,7,10:00,18.9,,14.8,,77,,,,0,,16.1,,100.69,,,,,,NA
2017-08-07 11:00,2017,8,7,11:00,19.6,,14.4,,72,,2,,8,,11.3,,100.67,,,,,,Rain
2017-08-07 12:00,2017,8,7,12:00,18.3,,15.8,,85,,9,,13,,16.1,,100.65,,,,,,Rain
2017-08-07 13:00,2017,8,7,13:00,19.5,,15.4,,77,,9,,11,,16.1,,100.6,,,,,,NA
2017-08-07 14:00,2017,8,7,14:00,19.5,,15.1,,76,,9,,9,,16.1,,100.58,,,,,,NA
2017-08-07 15:00,2017,8,7,15:00,19.2,,15.1,,77,,12,,5,,16.1,,100.57,,,,,,NA
2017-08-07 16:00,2017,8,7,16:00,19.8,,15.5,,76,,2,,5,,16.1,,100.58,,,,,,NA
2017-08-07 17:00,2017,8,7,17:00,19,,16.4,,84,,24,,8,,16.1,,100.54,,,,,,NA
2017-08-07 18:00,2017,8,7,18:00,17.6,,16,,90,,24,,4,,16.1,,100.53,,,,,,NA
2017-08-07 19:00,2017,8,7,19:00,18.7,,16,,84,,17,,5,,16.1,,100.54,,,,,,NA
2017-08-07 20:00,2017,8,7,20:00,17.8,,15.6,,87,,28,,5,,16.1,,100.59,,,,,,NA
2017-08-07 21:00,2017,8,7,21:00,17.4,,15.4,,88,,22,,8,,16.1,,100.6,,,,,,Rain
2017-08-07 22:00,2017,8,7,22:00,18.1,,14.5,,79,,32,,9,,16.1,,100.58,,,,,,NA
2017-08-07 23:00,2017,8,7,23:00,17,,14.1,,83,,30,,11,,16.1,,100.62,,,,,,NA
2017-08-08 0:00,2017,8,8,0:00,16,,13.9,,87,,30,,8,,16.1,,100.63,,,,,,NA
2017-08-08 1:00,2017,8,8,1:00,16,,13.5,,85,,29,,9,,16.1,,100.65,,,,,,NA
2017-08-08 2:00,2017,8,8,2:00,16.3,,13.6,,84,,32,,9,,16.1,,100.65,,,,,,NA
2017-08-08 3:00,2017,8,8,3:00,16.1,,13.6,,85,,34,,11,,16.1,,100.67,,,,,,NA
2017-08-08 4:00,2017,8,8,4:00,16.1,,13.1,,82,,32,,15,,16.1,,100.66,,,,,,NA
2017-08-08 5:00,2017,8,8,5:00,15.3,,12.3,,82,,33,,15,,16.1,,100.68,,,,,,NA
2017-08-08 6:00,2017,8,8,6:00,15.5,,11.9,,79,,34,,11,,16.1,,100.75,,,,,,NA
2017-08-08 7:00,2017,8,8,7:00,16.7,,12.1,,74,,32,,11,,16.1,,100.8,,,,,,NA
2017-08-08 8:00,2017,8,8,8:00,18.8,,12.7,,67,,32,,9,,16.1,,100.83,,,,,,NA
2017-08-08 9:00,2017,8,8,9:00,20.6,,12.1,,58,,29,,11,,16.1,,100.85,,,,,,NA
2017-08-08 10:00,2017,8,8,10:00,20,,12.8,,63,,19,,11,,16.1,,100.85,,,,,,NA
2017-08-08 11:00,2017,8,8,11:00,20.4,,13.7,,65,,21,,11,,16.1,,100.84,,,,,,NA
2017-08-08 12:00,2017,8,8,12:00,20.8,,15,,69,,21,,15,,16.1,,100.85,,25,,,,NA
2017-08-08 13:00,2017,8,8,13:00,21.5,,14.2,,63,,19,,21,,16.1,,100.83,,25,,,,NA
2017-08-08 14:00,2017,8,8,14:00,21.6,,15.3,,67,,18,,18,,16.1,,100.82,,26,,,,NA
2017-08-08 15:00,2017,8,8,15:00,22.5,,14.5,,60,,17,,18,,16.1,,100.78,,26,,,,NA
2017-08-08 16:00,2017,8,8,16:00,22.1,,15.8,,67,,17,,17,,16.1,,100.74,,27,,,,NA
2017-08-08 17:00,2017,8,8,17:00,22.2,,16.8,,71,,18,,17,,16.1,,100.7,,27,,,,NA
2017-08-08 18:00,2017,8,8,18:00,21.1,,14.7,,67,,,M,4,,16.1,,100.74,,25,,,,NA
2017-08-08 19:00,2017,8,8,19:00,24.9,,14.1,,50,,29,,18,,16.1,,100.76,,28,,,,NA
2017-08-08 20:00,2017,8,8,20:00,23.5,,14.4,,56,,28,,13,,16.1,,100.82,,27,,,,NA
2017-08-08 21:00,2017,8,8,21:00,22.8,,14.1,,58,,27,,13,,16.1,,100.89,,26,,,,NA
2017-08-08 22:00,2017,8,8,22:00,16.6,,13.4,,81,,22,,15,,16.1,,100.9,,,,,,NA
2017-08-08 23:00,2017,8,8,23:00,15.7,,13,,84,,24,,8,,16.1,,100.93,,,,,,NA
2017-08-09 0:00,2017,8,9,0:00,16.2,,13.3,,83,,27,,9,,16.1,,100.96,,,,,,NA
2017-08-09 1:00,2017,8,9,1:00,16.1,,13.3,,83,,22,,13,,16.1,,100.95,,,,,,NA
2017-08-09 2:00,2017,8,9,2:00,16.2,,13.2,,82,,24,,5,,16.1,,100.96,,,,,,NA
2017-08-09 3:00,2017,8,9,3:00,19.6,,13.8,,69,,30,,13,,16.1,,100.98,,,,,,NA
2017-08-09 4:00,2017,8,9,4:00,18,,13.4,,74,,28,,11,,16.1,,101.01,,,,,,NA
2017-08-09 5:00,2017,8,9,5:00,15.3,,12.8,,85,,27,,5,,16.1,,101.06,,,,,,NA
2017-08-09 6:00,2017,8,9,6:00,16.3,,13.3,,82,,28,,5,,16.1,,101.09,,,,,,NA
2017-08-09 7:00,2017,8,9,7:00,18,,14,,77,,25,,8,,16.1,,101.13,,,,,,NA
2017-08-09 8:00,2017,8,9,8:00,18.8,,14.9,,78,,21,,9,,16.1,,101.15,,,,,,NA
2017-08-09 9:00,2017,8,9,9:00,20.1,,15.6,,75,,19,,9,,16.1,,101.17,,,,,,NA
2017-08-09 10:00,2017,8,9,10:00,21.7,,17,,74,,19,,13,,16.1,,101.2,,27,,,,NA
2017-08-09 11:00,2017,8,9,11:00,22.1,,18.1,,78,,19,,15,,16.1,,101.19,,28,,,,NA
2017-08-09 12:00,2017,8,9,12:00,23.7,,18.4,,72,,18,,9,,16.1,,101.14,,30,,,,NA
2017-08-09 13:00,2017,8,9,13:00,23.3,,17.1,,68,,19,,26,,16.1,,101.07,,29,,,,NA
2017-08-09 14:00,2017,8,9,14:00,22.6,,16.9,,70,,20,,24,,16.1,,101.02,,28,,,,NA
2017-08-09 15:00,2017,8,9,15:00,22,,15.4,,66,,20,,18,,16.1,,101.01,,26,,,,NA
2017-08-09 16:00,2017,8,9,16:00,20.8,,15.2,,70,,20,,18,,16.1,,101.03,,25,,,,NA
2017-08-09 17:00,2017,8,9,17:00,21.8,,13.9,,60,,24,,13,,16.1,,101.04,,25,,,,NA
2017-08-09 18:00,2017,8,9,18:00,22.1,,15.3,,65,,8,,13,,16.1,,101.07,,26,,,,NA
2017-08-09 19:00,2017,8,9,19:00,19.7,,15.5,,77,,7,,9,,16.1,,101.11,,,,,,NA
2017-08-09 20:00,2017,8,9,20:00,20.2,,15.4,,73,,8,,4,,16.1,,101.15,,,,,,NA
2017-08-09 21:00,2017,8,9,21:00,18.6,,15.7,,83,,6,,5,,16.1,,101.21,,,,,,NA
2017-08-09 22:00,2017,8,9,22:00,17,,14.9,,87,,6,,11,,16.1,,101.24,,,,,,NA
2017-08-09 23:00,2017,8,9,23:00,18,,15.7,,86,,6,,5,,16.1,,101.24,,,,,,NA
2017-08-10 0:00,2017,8,10,0:00,16.3,,15,,92,,18,,8,,16.1,,101.26,,,,,,NA
2017-08-10 1:00,2017,8,10,1:00,16.4,,14.6,,89,,,,0,,16.1,,101.26,,,,,,NA
2017-08-10 2:00,2017,8,10,2:00,16.4,,15.3,,93,,9,,4,,9.7,,101.23,,,,,,Fog
2017-08-10 3:00,2017,8,10,3:00,16.9,,15.8,,93,,8,,5,,8.1,,101.23,,,,,,Fog
2017-08-10 4:00,2017,8,10,4:00,17,,16.2,,95,,6,,5,,4.8,,101.22,,,,,,Fog
2017-08-10 5:00,2017,8,10,5:00,16.1,,15.6,,97,,,,0,,4.8,,101.25,,,,,,Fog
2017-08-10 6:00,2017,8,10,6:00,16.6,,16,,96,,,,0,,4.8,,101.26,,,,,,Fog
2017-08-10 7:00,2017,8,10,7:00,17.9,,16.9,,94,,19,,4,,8.1,,101.29,,,,,,Fog
2017-08-10 8:00,2017,8,10,8:00,19.8,,15.7,,77,,,M,4,,16.1,,101.29,,,,,,NA
2017-08-10 9:00,2017,8,10,9:00,21.3,,18.5,,84,,,,0,,16.1,,101.27,,28,,,,NA
2017-08-10 10:00,2017,8,10,10:00,23,,19.1,,78,,19,,8,,16.1,,101.24,,30,,,,NA
2017-08-10 11:00,2017,8,10,11:00,23.1,,19.1,,78,,9,,9,,16.1,,101.23,,30,,,,NA
2017-08-10 12:00,2017,8,10,12:00,21.6,,18.2,,81,,6,,11,,11.3,,101.21,,28,,,,NA
2017-08-10 13:00,2017,8,10,13:00,23.2,,19.1,,77,,6,,11,,12.9,,101.16,,30,,,,NA
2017-08-10 14:00,2017,8,10,14:00,23.2,,18.8,,76,,7,,15,,14.5,,101.13,,30,,,,NA
2017-08-10 15:00,2017,8,10,15:00,23,,19.5,,80,,7,,15,,16.1,,101.05,,30,,,,NA
2017-08-10 16:00,2017,8,10,16:00,22.9,,19.1,,79,,8,,17,,16.1,,101.02,,30,,,,NA
