Date/Time,Year,Month,Day,Time,Temp (°„C),Temp Flag,Dew Point Temp (°„C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2017-03-02 0:00,2017,3,2,0:00,0,,-5.2,,68,,28,,32,,16.1,,98.91,,,,-7,,NA
2017-03-02 1:00,2017,3,2,1:00,-2.2,,-9.4,,58,,27,,52,,16.1,,99.12,,,,-11,,NA
2017-03-02 2:00,2017,3,2,2:00,-5,,-12.9,,54,,29,,43,,16.1,,99.38,,,,-14,,Snow
2017-03-02 3:00,2017,3,2,3:00,-5.7,,-13.2,,56,,29,,37,,16.1,,99.54,,,,-15,,Snow
2017-03-02 4:00,2017,3,2,4:00,-5.7,,-12.1,,61,,29,,37,,16.1,,99.74,,,,-15,,Snow
2017-03-02 5:00,2017,3,2,5:00,-6,,-12.5,,60,,30,,35,,16.1,,99.95,,,,-15,,NA
2017-03-02 6:00,2017,3,2,6:00,-6,,-12.3,,61,,30,,22,,16.1,,100.14,,,,-13,,NA
2017-03-02 7:00,2017,3,2,7:00,-5.6,,-11.8,,62,,30,,24,,16.1,,100.28,,,,-13,,NA
2017-03-02 8:00,2017,3,2,8:00,-6,,-12.2,,62,,29,,34,,16.1,,100.43,,,,-15,,NA
2017-03-02 9:00,2017,3,2,9:00,-5.6,,-12.1,,61,,30,,30,,16.1,,100.59,,,,-14,,NA
2017-03-02 10:00,2017,3,2,10:00,-5.1,,-12.1,,58,,28,,26,,12.9,,100.7,,,,-13,,NA
2017-03-02 11:00,2017,3,2,11:00,-4,,-12,,54,,27,,26,,16.1,,100.77,,,,-11,,NA
2017-03-02 12:00,2017,3,2,12:00,-3,,-13.2,,46,,30,,30,,16.1,,100.8,,,,-10,,NA
2017-03-02 13:00,2017,3,2,13:00,-2.5,,-12.6,,46,,31,,32,,16.1,,100.84,,,,-10,,NA
2017-03-02 14:00,2017,3,2,14:00,-2.2,,-12.8,,44,,28,,28,,16.1,,100.86,,,,-9,,NA
2017-03-02 15:00,2017,3,2,15:00,-1.9,,-12.7,,44,,28,,24,,16.1,,100.89,,,,-8,,NA
2017-03-02 16:00,2017,3,2,16:00,-1.9,,-11.8,,47,,27,,28,,16.1,,100.94,,,,-9,,NA
2017-03-02 17:00,2017,3,2,17:00,-2.2,,-13.2,,43,,31,,30,,16.1,,100.99,,,,-9,,NA
2017-03-02 18:00,2017,3,2,18:00,-2.8,,-12.9,,46,,30,,24,,16.1,,101.11,,,,-9,,NA
2017-03-02 19:00,2017,3,2,19:00,-3.6,,-13.4,,47,,31,,35,,16.1,,101.22,,,,-12,,NA
2017-03-02 20:00,2017,3,2,20:00,-4.4,,-12.9,,52,,29,,30,,16.1,,101.3,,,,-12,,NA
2017-03-02 21:00,2017,3,2,21:00,-5.2,,-12.7,,56,,30,,28,,16.1,,101.38,,,,-13,,NA
2017-03-02 22:00,2017,3,2,22:00,-5.3,,-12.3,,58,,30,,15,,16.1,,101.41,,,,-11,,NA
2017-03-02 23:00,2017,3,2,23:00,-5.3,,-12.1,,59,,32,,13,,16.1,,101.4,,,,-10,,NA
2017-03-03 0:00,2017,3,3,0:00,-5.4,,-11.7,,62,,31,,13,,16.1,,101.36,,,,-11,,NA
2017-03-03 1:00,2017,3,3,1:00,-5.3,,-11.3,,63,,30,,13,,16.1,,101.39,,,,-10,,NA
2017-03-03 2:00,2017,3,3,2:00,-5.4,,-11,,65,,30,,5,,16.1,,101.39,,,,-8,,NA
2017-03-03 3:00,2017,3,3,3:00,-5.4,,-10.6,,67,,28,,5,,16.1,,101.34,,,,-8,,NA
2017-03-03 4:00,2017,3,3,4:00,-4.6,,-10,,66,,25,,15,,16.1,,101.32,,,,-10,,NA
2017-03-03 5:00,2017,3,3,5:00,-4.7,,-9.8,,68,,25,,15,,16.1,,101.33,,,,-10,,NA
2017-03-03 6:00,2017,3,3,6:00,-4.3,,-8.8,,71,,25,,21,,16.1,,101.33,,,,-11,,NA
2017-03-03 7:00,2017,3,3,7:00,-4.8,,-8.4,,76,,28,,18,,16.1,,101.36,,,,-11,,NA
2017-03-03 8:00,2017,3,3,8:00,-4.3,,-9.7,,66,,32,,15,,16.1,,101.45,,,,-10,,NA
2017-03-03 9:00,2017,3,3,9:00,-5,,-14.5,,48,,31,,34,,16.1,,101.56,,,,-13,,NA
2017-03-03 10:00,2017,3,3,10:00,-5.1,,-17.4,,38,,31,,37,,16.1,,101.65,,,,-14,,NA
2017-03-03 11:00,2017,3,3,11:00,-5,,-17,,39,,33,,30,,16.1,,101.78,,,,-13,,NA
2017-03-03 12:00,2017,3,3,12:00,-5.9,,-16.3,,44,,33,,24,,16.1,,101.88,,,,-13,,NA
2017-03-03 13:00,2017,3,3,13:00,-6.2,,-13.6,,56,,32,,18,,16.1,,101.96,,,,-13,,Snow
2017-03-03 14:00,2017,3,3,14:00,-7,,-13.5,,60,,33,,26,,9.7,,102.03,,,,-15,,Snow
2017-03-03 15:00,2017,3,3,15:00,-6.6,,-14.7,,53,,30,,39,,9.7,,102.09,,,,-16,,Snow
2017-03-03 16:00,2017,3,3,16:00,-6,,-18.2,,38,,32,,26,,16.1,,102.15,,,,-14,,NA
2017-03-03 17:00,2017,3,3,17:00,-6.8,,-19.2,,37,,33,,30,,16.1,,102.23,,,,-15,,NA
2017-03-03 18:00,2017,3,3,18:00,-7.1,,-19.5,,37,,32,,32,,16.1,,102.29,,,,-16,,NA
2017-03-03 19:00,2017,3,3,19:00,-7.3,,-18.2,,42,,31,,28,,16.1,,102.36,,,,-16,,NA
2017-03-03 20:00,2017,3,3,20:00,-7.4,,-16.6,,48,,30,,18,,16.1,,102.39,,,,-14,,NA
2017-03-03 21:00,2017,3,3,21:00,-8,,-15.8,,54,,33,,13,,16.1,,102.43,,,,-14,,NA
2017-03-03 22:00,2017,3,3,22:00,-7.9,,-14.8,,58,,29,,11,,16.1,,102.43,,,,-13,,NA
2017-03-03 23:00,2017,3,3,23:00,-8.1,,-14.6,,60,,28,,9,,16.1,,102.41,,,,-13,,NA
2017-03-04 0:00,2017,3,4,0:00,-7.6,,-12.9,,66,,28,,13,,16.1,,102.42,,,,-13,,Snow
2017-03-04 1:00,2017,3,4,1:00,-7.5,,-11,,76,,29,,13,,12.9,,102.42,,,,-13,,Snow
2017-03-04 2:00,2017,3,4,2:00,-7.5,,-10.9,,77,,28,,15,,16.1,,102.43,,,,-14,,Snow
2017-03-04 3:00,2017,3,4,3:00,-7.1,,-11.7,,70,,29,,21,,16.1,,102.44,,,,-14,,NA
2017-03-04 4:00,2017,3,4,4:00,-7.1,,-12.2,,67,,30,,21,,16.1,,102.47,,,,-14,,NA
2017-03-04 5:00,2017,3,4,5:00,-9,,-14.1,,67,,35,,24,,16.1,,102.61,,,,-17,,Snow
2017-03-04 6:00,2017,3,4,6:00,-9.7,,-17.6,,53,,35,,18,,16.1,,102.71,,,,-17,,NA
2017-03-04 7:00,2017,3,4,7:00,-10.9,,-19.7,,49,,1,,18,,16.1,,102.84,,,,-19,,NA
2017-03-04 8:00,2017,3,4,8:00,-11.4,,-19.8,,51,,36,,15,,16.1,,102.95,,,,-18,,NA
2017-03-04 9:00,2017,3,4,9:00,-11.1,,-20.3,,47,,32,,18,,16.1,,103.05,,,,-19,,NA
2017-03-04 10:00,2017,3,4,10:00,-10.4,,-20.7,,43,,33,,18,,16.1,,103.12,,,,-18,,NA
2017-03-04 11:00,2017,3,4,11:00,-9.6,,-21.8,,37,,32,,22,,16.1,,103.15,,,,-18,,NA
2017-03-04 12:00,2017,3,4,12:00,-9.2,,-22.1,,35,,30,,18,,16.1,,103.18,,,,-16,,NA
2017-03-04 13:00,2017,3,4,13:00,-8.9,,-22.8,,32,,1,,8,,16.1,,103.16,,,,-13,,NA
2017-03-04 14:00,2017,3,4,14:00,-7.3,,-21.4,,32,,31,,18,,16.1,,103.11,,,,-14,,NA
2017-03-04 15:00,2017,3,4,15:00,-6.8,,-20.9,,32,,31,,15,,16.1,,103.08,,,,-13,,NA
2017-03-04 16:00,2017,3,4,16:00,-6.6,,-23.2,,26,,1,,17,,16.1,,103.05,,,,-13,,NA
2017-03-04 17:00,2017,3,4,17:00,-6.5,,-21.4,,30,,34,,15,,16.1,,103.03,,,,-12,,NA
2017-03-04 18:00,2017,3,4,18:00,-7.2,,-21.4,,32,,2,,11,,16.1,,103.07,,,,-12,,NA
2017-03-04 19:00,2017,3,4,19:00,-7.6,,-21.3,,33,,35,,13,,16.1,,103.1,,,,-13,,NA
2017-03-04 20:00,2017,3,4,20:00,-8.1,,-22.5,,31,,34,,17,,16.1,,103.09,,,,-15,,NA
2017-03-04 21:00,2017,3,4,21:00,-8.6,,-21.2,,36,,34,,13,,16.1,,103.14,,,,-15,,NA
2017-03-04 22:00,2017,3,4,22:00,-9.4,,-20.9,,39,,4,,11,,16.1,,103.15,,,,-15,,NA
2017-03-04 23:00,2017,3,4,23:00,-9.1,,-21.1,,38,,3,,9,,16.1,,103.12,,,,-14,,NA
2017-03-05 0:00,2017,3,5,0:00,-9.1,,-20.5,,40,,1,,9,,16.1,,103.16,,,,-14,,NA
2017-03-05 1:00,2017,3,5,1:00,-9.4,,-21.3,,38,,5,,13,,16.1,,103.17,,,,-15,,NA
2017-03-05 2:00,2017,3,5,2:00,-9.6,,-20.3,,42,,5,,15,,16.1,,103.18,,,,-16,,NA
2017-03-05 3:00,2017,3,5,3:00,-9.9,,-18.1,,52,,5,,11,,16.1,,103.2,,,,-15,,NA
2017-03-05 4:00,2017,3,5,4:00,-9.5,,-16.7,,56,,4,,9,,16.1,,103.19,,,,-14,,NA
2017-03-05 5:00,2017,3,5,5:00,-9,,-14,,67,,5,,13,,16.1,,103.14,,,,-15,,NA
2017-03-05 6:00,2017,3,5,6:00,-9.2,,-13.9,,69,,5,,24,,16.1,,103.08,,,,-18,,NA
2017-03-05 7:00,2017,3,5,7:00,-8.1,,-12,,74,,5,,24,,16.1,,103.09,,,,-16,,NA
2017-03-05 8:00,2017,3,5,8:00,-6.8,,-11.5,,70,,5,,18,,16.1,,103.07,,,,-13,,NA
2017-03-05 9:00,2017,3,5,9:00,-5.4,,-12,,60,,9,,17,,16.1,,103.05,,,,-11,,NA
2017-03-05 10:00,2017,3,5,10:00,-5.5,,-11,,65,,10,,21,,16.1,,103.01,,,,-12,,Snow
2017-03-05 11:00,2017,3,5,11:00,-5.2,,-10.3,,68,,11,,24,,16.1,,102.96,,,,-12,,Snow
2017-03-05 12:00,2017,3,5,12:00,-4.2,,-9.1,,69,,11,,21,,16.1,,102.9,,,,-11,,NA
2017-03-05 13:00,2017,3,5,13:00,-4.5,,-10.3,,64,,9,,21,,16.1,,102.81,,,,-11,,NA
2017-03-05 14:00,2017,3,5,14:00,-3.6,,-8.9,,67,,7,,26,,16.1,,102.7,,,,-11,,NA
2017-03-05 15:00,2017,3,5,15:00,-3.4,,-9.8,,61,,9,,21,,16.1,,102.61,,,,-10,,NA
2017-03-05 16:00,2017,3,5,16:00,-2.9,,-8.8,,64,,9,,24,,16.1,,102.53,,,,-10,,NA
2017-03-05 17:00,2017,3,5,17:00,-3,,-8.9,,64,,8,,26,,16.1,,102.44,,,,-10,,NA
2017-03-05 18:00,2017,3,5,18:00,-2.8,,-8.3,,66,,8,,30,,16.1,,102.37,,,,-10,,NA
2017-03-05 19:00,2017,3,5,19:00,-2.1,,-7.6,,66,,9,,30,,16.1,,102.26,,,,-9,,NA
2017-03-05 20:00,2017,3,5,20:00,-1.5,,-6.9,,67,,8,,28,,16.1,,102.21,,,,-8,,NA
2017-03-05 21:00,2017,3,5,21:00,-0.9,,-6.4,,67,,9,,26,,16.1,,102.14,,,,-7,,NA
2017-03-05 22:00,2017,3,5,22:00,-0.8,,-7.2,,62,,9,,26,,16.1,,102.06,,,,-7,,NA
2017-03-05 23:00,2017,3,5,23:00,-0.4,,-7,,61,,9,,24,,16.1,,102,,,,-6,,NA
2017-03-06 0:00,2017,3,6,0:00,-0.4,,-5.8,,67,,9,,21,,16.1,,101.93,,,,-6,,NA
2017-03-06 1:00,2017,3,6,1:00,-0.1,,-5.5,,67,,8,,22,,16.1,,101.88,,,,-6,,NA
2017-03-06 2:00,2017,3,6,2:00,0.4,,-5.4,,65,,8,,15,,16.1,,101.89,,,,,,NA
2017-03-06 3:00,2017,3,6,3:00,0.6,,-5,,66,,9,,17,,16.1,,101.82,,,,,,NA
2017-03-06 4:00,2017,3,6,4:00,0.9,,-4.1,,69,,9,,24,,16.1,,101.68,,,,,,NA
2017-03-06 5:00,2017,3,6,5:00,1.2,,-3.3,,72,,8,,24,,16.1,,101.68,,,,,,NA
2017-03-06 6:00,2017,3,6,6:00,1.3,,-3,,73,,7,,26,,16.1,,101.64,,,,,,NA
2017-03-06 7:00,2017,3,6,7:00,1.5,,-2.8,,73,,7,,28,,16.1,,101.56,,,,,,NA
2017-03-06 8:00,2017,3,6,8:00,2,,-2.7,,71,,8,,28,,16.1,,101.58,,,,,,NA
2017-03-06 9:00,2017,3,6,9:00,2.3,,-1.9,,74,,7,,28,,16.1,,101.55,,,,,,NA
2017-03-06 10:00,2017,3,6,10:00,2.6,,-1.6,,74,,7,,28,,16.1,,101.52,,,,,,NA
2017-03-06 11:00,2017,3,6,11:00,3.7,,-1,,71,,8,,26,,16.1,,101.48,,,,,,NA
2017-03-06 12:00,2017,3,6,12:00,4.7,,0.1,,72,,7,,24,,16.1,,101.43,,,,,,NA
2017-03-06 13:00,2017,3,6,13:00,3.4,,-0.4,,76,,7,,21,,16.1,,101.36,,,,,,NA
2017-03-06 14:00,2017,3,6,14:00,3.3,,0.3,,81,,7,,24,,16.1,,101.29,,,,,,NA
2017-03-06 15:00,2017,3,6,15:00,3.2,,0.8,,84,,8,,18,,16.1,,101.24,,,,,,NA
2017-03-06 16:00,2017,3,6,16:00,3.5,,0.4,,80,,7,,28,,16.1,,101.18,,,,,,NA
2017-03-06 17:00,2017,3,6,17:00,3.2,,0.4,,82,,7,,32,,16.1,,101.14,,,,,,NA
2017-03-06 18:00,2017,3,6,18:00,3,,0.3,,83,,7,,22,,16.1,,101.14,,,,,,NA
2017-03-06 19:00,2017,3,6,19:00,3.4,,0.1,,79,,8,,21,,16.1,,101.09,,,,,,NA
2017-03-06 20:00,2017,3,6,20:00,4,,0.3,,77,,7,,21,,16.1,,101.07,,,,,,NA
2017-03-06 21:00,2017,3,6,21:00,4.3,,1.3,,81,,8,,15,,16.1,,101.01,,,,,,NA
2017-03-06 22:00,2017,3,6,22:00,4.7,,1.9,,82,,9,,11,,12.9,,100.98,,,,,,NA
2017-03-06 23:00,2017,3,6,23:00,4.7,,3.7,,93,,10,,11,,9.7,,100.9,,,,,,Fog
2017-03-07 0:00,2017,3,7,0:00,5.2,,4.6,,96,,7,,17,,12.9,,100.81,,,,,,NA
2017-03-07 1:00,2017,3,7,1:00,5.3,,4.9,,97,,9,,9,,2.8,,100.76,,,,,,"Rain,Fog"
2017-03-07 2:00,2017,3,7,2:00,5.9,,5.6,,98,,7,,11,,1.2,,100.66,,,,,,"Rain,Fog"
2017-03-07 3:00,2017,3,7,3:00,6.6,,6.5,,99,,8,,13,,1.6,,100.57,,,,,,"Rain,Fog"
2017-03-07 4:00,2017,3,7,4:00,6.2,,6.1,,99,,7,,11,,0.8,,100.49,,,,,,"Rain,Fog"
2017-03-07 5:00,2017,3,7,5:00,5.2,,5.1,,99,,7,,11,,0.8,,100.42,,,,,,Fog
2017-03-07 6:00,2017,3,7,6:00,6.6,,6.5,,99,,8,,9,,0.6,,100.36,,,,,,Fog
2017-03-07 7:00,2017,3,7,7:00,7.4,,7.3,,99,,10,,8,,11.3,,100.33,,,,,,Rain
2017-03-07 8:00,2017,3,7,8:00,6.3,,6.2,,99,,9,,11,,4,,100.35,,,,,,"Rain,Fog"
2017-03-07 9:00,2017,3,7,9:00,6.1,,6,,99,,8,,11,,3.2,,100.32,,,,,,"Rain,Fog"
2017-03-07 10:00,2017,3,7,10:00,6.2,,6.2,,100,,11,,9,,6.4,,100.23,,,,,,Fog
2017-03-07 11:00,2017,3,7,11:00,7.2,,6.9,,98,,18,,13,,16.1,,100.15,,,,,,NA
2017-03-07 12:00,2017,3,7,12:00,7.2,,6.6,,96,,19,,5,,16.1,,100.08,,,,,,Rain
2017-03-07 13:00,2017,3,7,13:00,6.9,,5.9,,94,,,,0,,16.1,,100.02,,,,,,Rain
2017-03-07 14:00,2017,3,7,14:00,8,,7.1,,94,,20,,22,,16.1,,99.91,,,,,,Rain
2017-03-07 15:00,2017,3,7,15:00,7.9,,7.2,,95,,21,,28,,16.1,,99.93,,,,,,NA
2017-03-07 16:00,2017,3,7,16:00,7.3,,6.4,,94,,21,,21,,16.1,,99.92,,,,,,NA
2017-03-07 17:00,2017,3,7,17:00,6.8,,6.2,,96,,21,,21,,16.1,,99.92,,,,,,NA
2017-03-07 18:00,2017,3,7,18:00,6.1,,5.7,,97,,26,,5,,9.7,,99.92,,,,,,"Rain,Fog"
2017-03-07 19:00,2017,3,7,19:00,9.7,,6.6,,81,,28,,32,,16.1,,100.03,,,,,,Rain
2017-03-07 20:00,2017,3,7,20:00,9,,4.6,,74,,26,,17,,16.1,,100.04,,,,,,Rain
2017-03-07 21:00,2017,3,7,21:00,5.8,,3.7,,86,,22,,17,,16.1,,100.08,,,,,,Rain
2017-03-07 22:00,2017,3,7,22:00,5.3,,3.3,,87,,25,,15,,16.1,,100.19,,,,,,NA
2017-03-07 23:00,2017,3,7,23:00,6.4,,1.5,,71,,25,,9,,16.1,,100.23,,,,,,Rain
2017-03-08 0:00,2017,3,8,0:00,6.3,,0.2,,65,,26,,15,,16.1,,100.26,,,,,,NA
2017-03-08 1:00,2017,3,8,1:00,5.2,,0.8,,73,,20,,13,,16.1,,100.26,,,,,,NA
2017-03-08 2:00,2017,3,8,2:00,4.2,,1.1,,80,,24,,9,,16.1,,100.31,,,,,,NA
2017-03-08 3:00,2017,3,8,3:00,3.7,,0.2,,78,,23,,21,,16.1,,100.3,,,,,,NA
2017-03-08 4:00,2017,3,8,4:00,2.7,,0.3,,84,,23,,11,,16.1,,100.29,,,,,,NA
2017-03-08 5:00,2017,3,8,5:00,3.4,,-0.1,,78,,23,,21,,16.1,,100.26,,,,,,NA
2017-03-08 6:00,2017,3,8,6:00,3.2,,0.3,,81,,22,,18,,16.1,,100.22,,,,,,NA
2017-03-08 7:00,2017,3,8,7:00,3.6,,0,,78,,22,,26,,16.1,,100.17,,,,,,NA
2017-03-08 8:00,2017,3,8,8:00,4.2,,0.7,,78,,22,,26,,16.1,,100.09,,,,,,NA
2017-03-08 9:00,2017,3,8,9:00,5.6,,0.8,,71,,22,,34,,16.1,,99.93,,,,,,NA
2017-03-08 10:00,2017,3,8,10:00,6.2,,1,,69,,21,,35,,16.1,,99.85,,,,,,NA
2017-03-08 11:00,2017,3,8,11:00,8.2,,-2.4,,47,,24,,48,,16.1,,99.76,,,,,,NA
2017-03-08 12:00,2017,3,8,12:00,9,,-3.3,,42,,23,,59,,16.1,,99.62,,,,,,NA
2017-03-08 13:00,2017,3,8,13:00,8.7,,-2.8,,44,,23,,58,,16.1,,99.58,,,,,,NA
2017-03-08 14:00,2017,3,8,14:00,8,,-3.8,,43,,25,,65,,16.1,,99.51,,,,,,NA
2017-03-08 15:00,2017,3,8,15:00,9.3,,-6.5,,32,,26,,74,,16.1,,99.46,,,,,,NA
2017-03-08 16:00,2017,3,8,16:00,8.7,,-5.9,,35,,27,,43,,16.1,,99.58,,,,,,NA
2017-03-08 17:00,2017,3,8,17:00,7.9,,-7.4,,33,,27,,55,,16.1,,99.64,,,,,,NA
2017-03-08 18:00,2017,3,8,18:00,6.8,,-6.2,,39,,28,,39,,16.1,,99.79,,,,,,NA
2017-03-08 19:00,2017,3,8,19:00,5.4,,-5.3,,46,,28,,30,,16.1,,99.91,,,,,,NA
2017-03-08 20:00,2017,3,8,20:00,5.1,,-5.6,,46,,27,,24,,16.1,,99.96,,,,,,NA
2017-03-08 21:00,2017,3,8,21:00,5,,-5.6,,46,,29,,39,,16.1,,100.04,,,,,,NA
2017-03-08 22:00,2017,3,8,22:00,4.2,,-7.6,,42,,28,,39,,16.1,,100.11,,,,,,NA
2017-03-08 23:00,2017,3,8,23:00,3.6,,-8.2,,42,,27,,37,,16.1,,100.17,,,,,,NA
2017-03-09 0:00,2017,3,9,0:00,3.4,,-7.7,,44,,27,,32,,16.1,,100.22,,,,,,NA
2017-03-09 1:00,2017,3,9,1:00,2.6,,-7.3,,48,,30,,37,,16.1,,100.33,,,,,,NA
2017-03-09 2:00,2017,3,9,2:00,1.3,,-9.4,,45,,30,,28,,16.1,,100.5,,,,,,NA
2017-03-09 3:00,2017,3,9,3:00,0.1,,-7.8,,55,,29,,24,,16.1,,100.56,,,,,,NA
2017-03-09 4:00,2017,3,9,4:00,-0.6,,-7.2,,61,,29,,18,,16.1,,100.6,,,,-6,,NA
2017-03-09 5:00,2017,3,9,5:00,-0.7,,-7.3,,61,,29,,24,,16.1,,100.65,,,,-7,,NA
2017-03-09 6:00,2017,3,9,6:00,-0.8,,-7.4,,61,,28,,21,,16.1,,100.73,,,,-6,,NA
2017-03-09 7:00,2017,3,9,7:00,-0.5,,-8.2,,56,,29,,17,,16.1,,100.8,,,,-5,,NA
2017-03-09 8:00,2017,3,9,8:00,-0.4,,-8.6,,54,,29,,37,,16.1,,100.88,,,,-8,,NA
2017-03-09 9:00,2017,3,9,9:00,0.1,,-10,,47,,28,,28,,16.1,,100.96,,,,,,NA
2017-03-09 10:00,2017,3,9,10:00,1.2,,-9.3,,46,,28,,21,,16.1,,100.96,,,,,,NA
2017-03-09 11:00,2017,3,9,11:00,1.5,,-8.5,,47,,28,,24,,16.1,,101.04,,,,,,NA
2017-03-09 12:00,2017,3,9,12:00,2.4,,-8.7,,44,,27,,32,,16.1,,101.01,,,,,,NA
2017-03-09 13:00,2017,3,9,13:00,3.1,,-8.6,,42,,26,,30,,16.1,,100.95,,,,,,NA
2017-03-09 14:00,2017,3,9,14:00,3.3,,-9.1,,40,,28,,30,,16.1,,100.89,,,,,,NA
2017-03-09 15:00,2017,3,9,15:00,3.2,,-9.2,,40,,28,,28,,16.1,,100.9,,,,,,NA
2017-03-09 16:00,2017,3,9,16:00,3.3,,-8.7,,41,,29,,26,,16.1,,100.9,,,,,,NA
2017-03-09 17:00,2017,3,9,17:00,2.7,,-9,,42,,29,,28,,16.1,,100.9,,,,,,NA
2017-03-09 18:00,2017,3,9,18:00,1.8,,-8.6,,46,,28,,18,,16.1,,100.92,,,,,,NA
2017-03-09 19:00,2017,3,9,19:00,1.4,,-7.9,,50,,26,,24,,16.1,,100.96,,,,,,NA
2017-03-09 20:00,2017,3,9,20:00,1.1,,-8.5,,49,,28,,17,,16.1,,101.02,,,,,,NA
2017-03-09 21:00,2017,3,9,21:00,0.9,,-9.4,,46,,28,,15,,16.1,,100.99,,,,,,NA
2017-03-09 22:00,2017,3,9,22:00,0.6,,-8.9,,49,,28,,15,,16.1,,100.94,,,,,,NA
2017-03-09 23:00,2017,3,9,23:00,0.2,,-8.7,,51,,29,,9,,16.1,,100.87,,,,,,NA
2017-03-10 0:00,2017,3,10,0:00,0.2,,-8.5,,52,,31,,9,,16.1,,100.81,,,,,,NA
2017-03-10 1:00,2017,3,10,1:00,-0.2,,-8.2,,55,,32,,21,,16.1,,100.77,,,,-6,,NA
2017-03-10 2:00,2017,3,10,2:00,-0.7,,-8.2,,57,,33,,21,,16.1,,100.68,,,,-6,,NA
2017-03-10 3:00,2017,3,10,3:00,-1.1,,-7.9,,60,,33,,18,,16.1,,100.65,,,,-6,,NA
2017-03-10 4:00,2017,3,10,4:00,-1.9,,-8.7,,60,,34,,11,,16.1,,100.63,,,,-6,,NA
2017-03-10 5:00,2017,3,10,5:00,-2.4,,-9.6,,58,,31,,22,,16.1,,100.7,,,,-9,,NA
2017-03-10 6:00,2017,3,10,6:00,-3.2,,-10.3,,58,,31,,18,,16.1,,100.78,,,,-9,,NA
2017-03-10 7:00,2017,3,10,7:00,-3.9,,-11.5,,56,,31,,24,,16.1,,100.81,,,,-11,,NA
2017-03-10 8:00,2017,3,10,8:00,-3.8,,-10.3,,61,,32,,21,,16.1,,100.89,,,,-10,,Snow
