Date/Time,Year,Month,Day,Time,Temp (°„C),Temp Flag,Dew Point Temp (°„C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2017-02-06 5:00,2017,2,6,5:00,-3,,-8.9,,64,,27,,8,,16.1,,100.97,,,,-6,,NA
2017-02-06 6:00,2017,2,6,6:00,-2.7,,-8.4,,65,,,,0,,16.1,,101.02,,,,,,NA
2017-02-06 7:00,2017,2,6,7:00,-3.6,,-8,,72,,8,,9,,16.1,,101.1,,,,-7,,NA
2017-02-06 8:00,2017,2,6,8:00,-3.2,,-6.9,,76,,8,,8,,16.1,,101.04,,,,-6,,Snow
2017-02-06 9:00,2017,2,6,9:00,-2.5,,-7.3,,70,,22,,11,,16.1,,101.1,,,,-7,,NA
2017-02-06 10:00,2017,2,6,10:00,-1.6,,-8.5,,60,,23,,11,,16.1,,101.06,,,,-5,,NA
2017-02-06 11:00,2017,2,6,11:00,-0.8,,-7.5,,61,,20,,18,,16.1,,100.99,,,,-6,,NA
2017-02-06 12:00,2017,2,6,12:00,-0.6,,-7.8,,58,,22,,22,,16.1,,100.94,,,,-6,,NA
2017-02-06 13:00,2017,2,6,13:00,-0.3,,-7.1,,60,,22,,22,,16.1,,100.87,,,,-6,,NA
2017-02-06 14:00,2017,2,6,14:00,0.7,,-7.3,,55,,22,,18,,16.1,,100.76,,,,,,NA
2017-02-06 15:00,2017,2,6,15:00,1.3,,-7.1,,54,,20,,13,,16.1,,100.74,,,,,,NA
2017-02-06 16:00,2017,2,6,16:00,1,,-7.1,,55,,19,,9,,16.1,,100.72,,,,,,NA
2017-02-06 17:00,2017,2,6,17:00,1.2,,-5.1,,63,,18,,8,,16.1,,100.68,,,,,,NA
2017-02-06 18:00,2017,2,6,18:00,0.8,,-4.1,,70,,24,,9,,16.1,,100.66,,,,,,NA
2017-02-06 19:00,2017,2,6,19:00,0.7,,-4.5,,68,,18,,5,,16.1,,100.57,,,,,,NA
2017-02-06 20:00,2017,2,6,20:00,0.8,,-4.6,,67,,,,0,,16.1,,100.55,,,,,,NA
2017-02-06 21:00,2017,2,6,21:00,0.9,,-3.7,,71,,12,,5,,16.1,,100.54,,,,,,NA
2017-02-06 22:00,2017,2,6,22:00,1.1,,-3.2,,73,,6,,8,,16.1,,100.52,,,,,,NA
2017-02-06 23:00,2017,2,6,23:00,1.3,,-2.1,,78,,7,,11,,16.1,,100.45,,,,,,NA
2017-02-07 0:00,2017,2,7,0:00,1.5,,-2.5,,75,,6,,18,,16.1,,100.34,,,,,,NA
2017-02-07 1:00,2017,2,7,1:00,1.9,,-1.9,,76,,7,,24,,16.1,,100.29,,,,,,NA
2017-02-07 2:00,2017,2,7,2:00,1.8,,-2.1,,75,,6,,28,,16.1,,100.26,,,,,,NA
2017-02-07 3:00,2017,2,7,3:00,0.9,,-1.3,,85,,5,,32,,16.1,,100.19,,,,,,NA
2017-02-07 4:00,2017,2,7,4:00,1.1,,-1,,86,,6,,30,,16.1,,100.21,,,,,,NA
2017-02-07 5:00,2017,2,7,5:00,1.5,,-0.8,,85,,6,,39,,16.1,,100.13,,,,,,NA
2017-02-07 6:00,2017,2,7,6:00,1.5,,-1.4,,81,,7,,45,,16.1,,100.04,,,,,,NA
2017-02-07 7:00,2017,2,7,7:00,1.5,,-2.3,,76,,7,,41,,16.1,,100.07,,,,,,NA
2017-02-07 8:00,2017,2,7,8:00,0.6,,-2.5,,80,,7,,48,,16.1,,100.04,,,,,,NA
2017-02-07 9:00,2017,2,7,9:00,0.3,,-2.9,,79,,7,,45,,16.1,,99.97,,,,,,NA
2017-02-07 10:00,2017,2,7,10:00,-0.3,,-3,,82,,7,,46,,16.1,,99.84,,,,-8,,NA
2017-02-07 11:00,2017,2,7,11:00,-0.4,,-2.8,,84,,6,,46,,16.1,,99.72,,,,-8,,NA
2017-02-07 12:00,2017,2,7,12:00,-0.5,,-1.7,,91,,8,,48,,3.2,,99.54,,,,-9,,Fog
2017-02-07 13:00,2017,2,7,13:00,-0.6,,-1.6,,93,,7,,50,,16.1,,99.33,,,,-9,,Snow
2017-02-07 14:00,2017,2,7,14:00,-0.6,,-1.5,,94,,7,,50,,6.4,,99.12,,,,-9,,Fog
2017-02-07 15:00,2017,2,7,15:00,-0.6,,-1.3,,95,,7,,54,,8.1,,98.91,,,,-9,,Fog
2017-02-07 16:00,2017,2,7,16:00,-0.5,,-1.2,,95,,7,,50,,4.8,,98.75,,,,-9,,Fog
2017-02-07 17:00,2017,2,7,17:00,-0.2,,-0.9,,95,,7,,43,,9.7,,98.66,,,,-8,,Snow
2017-02-07 18:00,2017,2,7,18:00,-0.2,,-0.8,,96,,7,,41,,6.4,,98.49,,,,-8,,Snow
2017-02-07 19:00,2017,2,7,19:00,0.6,,0.2,,97,,7,,35,,12.9,,98.34,,,,,,Snow
2017-02-07 20:00,2017,2,7,20:00,0.9,,0.5,,97,,7,,21,,16.1,,98.28,,,,,,Snow
2017-02-07 21:00,2017,2,7,21:00,1.1,,0.8,,98,,,M,4,,6.4,,98.2,,,,,,"Rain,Fog"
2017-02-07 22:00,2017,2,7,22:00,0.9,,0.6,,98,,7,,8,,4.8,,98.07,,,,,,"Rain,Fog"
2017-02-07 23:00,2017,2,7,23:00,1.8,,1.5,,98,,,,0,,6.4,,98.08,,,,,,"Rain,Fog"
2017-02-08 0:00,2017,2,8,0:00,2.6,,2.5,,99,,26,,18,,6.4,,98.17,,,,,,Fog
2017-02-08 1:00,2017,2,8,1:00,4.8,,2.8,,87,,27,,34,,16.1,,98.31,,,,,,NA
2017-02-08 2:00,2017,2,8,2:00,4.2,,1.7,,84,,26,,30,,16.1,,98.52,,,,,,NA
2017-02-08 3:00,2017,2,8,3:00,3.5,,1.1,,84,,26,,32,,16.1,,98.69,,,,,,Rain
2017-02-08 4:00,2017,2,8,4:00,3.6,,0.4,,80,,26,,32,,16.1,,98.84,,,,,,NA
2017-02-08 5:00,2017,2,8,5:00,3,,-1.6,,72,,29,,32,,16.1,,99.14,,,,,,NA
2017-02-08 6:00,2017,2,8,6:00,1.5,,-3.2,,71,,29,,32,,16.1,,99.4,,,,,,NA
2017-02-08 7:00,2017,2,8,7:00,0.3,,-5.7,,64,,28,,34,,16.1,,99.58,,,,,,NA
2017-02-08 8:00,2017,2,8,8:00,-0.1,,-6.1,,64,,29,,26,,16.1,,99.74,,,,-6,,NA
2017-02-08 9:00,2017,2,8,9:00,-0.6,,-7.9,,58,,29,,28,,16.1,,99.9,,,,-7,,NA
2017-02-08 10:00,2017,2,8,10:00,-0.6,,-7.8,,58,,29,,30,,16.1,,99.98,,,,-7,,NA
2017-02-08 11:00,2017,2,8,11:00,-0.5,,-7.6,,59,,30,,30,,16.1,,100.11,,,,-7,,NA
2017-02-08 12:00,2017,2,8,12:00,-0.6,,-7.7,,59,,29,,30,,16.1,,100.13,,,,-7,,NA
2017-02-08 13:00,2017,2,8,13:00,-0.8,,-8.1,,58,,29,,26,,16.1,,100.17,,,,-7,,NA
2017-02-08 14:00,2017,2,8,14:00,-0.1,,-7.5,,58,,28,,21,,16.1,,100.15,,,,-6,,NA
2017-02-08 15:00,2017,2,8,15:00,-0.7,,-8,,58,,36,,15,,16.1,,100.15,,,,-5,,NA
2017-02-08 16:00,2017,2,8,16:00,-1.1,,-7.5,,62,,34,,15,,16.1,,100.2,,,,-6,,NA
2017-02-08 17:00,2017,2,8,17:00,-3.1,,-8.4,,67,,33,,21,,16.1,,100.3,,,,-9,,Snow
2017-02-08 18:00,2017,2,8,18:00,-3.6,,-8.9,,67,,35,,18,,16.1,,100.32,,,,-9,,Snow
2017-02-08 19:00,2017,2,8,19:00,-4,,-9.1,,68,,33,,18,,16.1,,100.38,,,,-10,,Snow
2017-02-08 20:00,2017,2,8,20:00,-4.5,,-10.1,,65,,35,,18,,16.1,,100.42,,,,-11,,Snow
2017-02-08 21:00,2017,2,8,21:00,-4.7,,-11.1,,61,,32,,24,,16.1,,100.44,,,,-12,,NA
2017-02-08 22:00,2017,2,8,22:00,-5.4,,-12,,60,,35,,26,,16.1,,100.37,,,,-13,,NA
2017-02-08 23:00,2017,2,8,23:00,-5.8,,-12.6,,59,,34,,17,,16.1,,100.41,,,,-12,,NA
2017-02-09 0:00,2017,2,9,0:00,-6.3,,-12.9,,60,,35,,18,,16.1,,100.35,,,,-13,,NA
2017-02-09 1:00,2017,2,9,1:00,-6.8,,-12.9,,62,,32,,17,,16.1,,100.35,,,,-13,,NA
2017-02-09 2:00,2017,2,9,2:00,-7.4,,-14.1,,59,,33,,15,,16.1,,100.37,,,,-14,,NA
2017-02-09 3:00,2017,2,9,3:00,-8.2,,-15.2,,57,,36,,11,,16.1,,100.42,,,,-13,,NA
2017-02-09 4:00,2017,2,9,4:00,-9.2,,-17.4,,52,,34,,17,,16.1,,100.49,,,,-16,,NA
2017-02-09 5:00,2017,2,9,5:00,-10,,-18.1,,52,,33,,18,,16.1,,100.56,,,,-17,,NA
2017-02-09 6:00,2017,2,9,6:00,-10.4,,-18,,54,,32,,11,,16.1,,100.61,,,,-16,,NA
2017-02-09 7:00,2017,2,9,7:00,-10.6,,-18.9,,51,,1,,17,,16.1,,100.63,,,,-18,,NA
2017-02-09 8:00,2017,2,9,8:00,-10.5,,-18.7,,52,,35,,17,,16.1,,100.67,,,,-18,,NA
2017-02-09 9:00,2017,2,9,9:00,-10.1,,-18.4,,51,,34,,8,,16.1,,100.68,,,,-15,,NA
2017-02-09 10:00,2017,2,9,10:00,-8.8,,-17.5,,50,,33,,9,,16.1,,100.69,,,,-13,,NA
2017-02-09 11:00,2017,2,9,11:00,-7.8,,-17,,48,,29,,15,,16.1,,100.72,,,,-14,,NA
2017-02-09 12:00,2017,2,9,12:00,-6.4,,-15.7,,48,,27,,15,,16.1,,100.71,,,,-12,,NA
2017-02-09 13:00,2017,2,9,13:00,-5.5,,-16.6,,42,,32,,13,,16.1,,100.67,,,,-11,,NA
2017-02-09 14:00,2017,2,9,14:00,-4.5,,-16.2,,40,,30,,15,,16.1,,100.67,,,,-10,,NA
2017-02-09 15:00,2017,2,9,15:00,-3.9,,-15.3,,41,,26,,18,,16.1,,100.67,,,,-10,,NA
2017-02-09 16:00,2017,2,9,16:00,-4.3,,-16.6,,38,,28,,18,,16.1,,100.72,,,,-10,,NA
2017-02-09 17:00,2017,2,9,17:00,-4.3,,-14.6,,45,,28,,28,,16.1,,100.78,,,,-12,,NA
2017-02-09 18:00,2017,2,9,18:00,-5.2,,-14.1,,50,,28,,26,,16.1,,100.84,,,,-13,,NA
2017-02-09 19:00,2017,2,9,19:00,-6,,-12.4,,61,,27,,32,,16.1,,100.87,,,,-15,,NA
2017-02-09 20:00,2017,2,9,20:00,-6.2,,-11.8,,65,,28,,28,,16.1,,100.93,,,,-14,,NA
2017-02-09 21:00,2017,2,9,21:00,-6.3,,-11.9,,65,,26,,34,,16.1,,100.96,,,,-15,,NA
2017-02-09 22:00,2017,2,9,22:00,-6.1,,-11.7,,65,,27,,30,,16.1,,100.95,,,,-14,,NA
2017-02-09 23:00,2017,2,9,23:00,-6.1,,-12,,63,,28,,30,,16.1,,101.01,,,,-14,,NA
2017-02-10 0:00,2017,2,10,0:00,-6.3,,-12.1,,64,,27,,32,,16.1,,101.06,,,,-15,,NA
2017-02-10 1:00,2017,2,10,1:00,-6.2,,-12.2,,63,,27,,30,,16.1,,101.11,,,,-15,,NA
2017-02-10 2:00,2017,2,10,2:00,-6.3,,-11.9,,65,,28,,24,,16.1,,101.2,,,,-14,,NA
2017-02-10 3:00,2017,2,10,3:00,-5.8,,-11.8,,63,,27,,35,,16.1,,101.25,,,,-15,,NA
2017-02-10 4:00,2017,2,10,4:00,-5.8,,-11.6,,64,,26,,35,,16.1,,101.31,,,,-15,,NA
2017-02-10 5:00,2017,2,10,5:00,-6,,-11.4,,66,,25,,41,,16.1,,101.34,,,,-16,,NA
2017-02-10 6:00,2017,2,10,6:00,-6.2,,-11.7,,65,,26,,35,,16.1,,101.39,,,,-15,,NA
